Name	Mass	m/z	RT min	RT	Cel_1dil40_1-B,3_01_21146	Cel_1dil40_1-B,3_01_21151	Cel_1dil40_1-B,3_01_21156	Cel_1dil40_1-B,3_01_21161	Cel_1dil40_1-B,3_01_21166
Cluster_02854	263.0789514	264.0862274	8.910028145	568.4878951	2847.375977	2688.288818	2428.992432	2764.229492	2663.943115
Cluster_02855	263.0788259	264.0861019	6.913813077	522.5106786	1268.74292	1165.88147	1222.407715	1208.029541	1176.167603
Cluster_02856	263.0789098	264.0861858	15.26384369	791.1150944	1581.008179	1841.26001	1793.55188	2034.978149	2182.643311
Cluster_02861	246.1464116	264.1802376	9.101799288	572.9048057	7263.092285	6930.087402	7409.948242	8114	7403.747559
Cluster_02864	246.2168503	264.2506763	25.97495842	1376.788699	4091.872559	3169.828125	2288.900879	1942.693359	1555.10083
Cluster_02870	264.1472071	265.1544831	8.43313403	557.5039765	15978.5459	14247.82617	12706.35352	13062.54395	12078.41309
Cluster_02883	248.1751101	266.2089361	24.3813864	1286.914129	7143.055176	7355.991699	6766.205078	7362.505859	7471.929688
Cluster_02884	248.2140677	266.2478937	23.57580607	1240.837848	39450.41406	38818.26563	37486.16016	43314	47262.46875
Cluster_02885	248.2136957	266.2475217	21.84461435	1141.552995	6663.474121	6444.31543	6511.396484	6316.224609	6642.725586
Cluster_02888	249.0634566	267.0972826	2.755327751	404.3943534	4320.808594	4591.115723	4968.771973	5186.941895	5628.138672
Cluster_02889	244.1332578	267.1224788	21.30586494	1110.597091	4278.353516	3882.121338	4109.455566	4416.176758	4455.200684
Cluster_02893	266.1879465	267.1952225	22.09964879	1156.206972	1837.601318	2036.498047	1895.571655	2084.621338	2365.69751
Cluster_02895	249.1766285	267.2104545	32.86350896	1754.041723	7537	7378.462891	6559.290527	7538.480957	7177.362793
Cluster_02896	266.2243031	267.2315791	27.95717651	1486.670323	3163.321045	2614.052246	2583.267578	3043.667725	2988.229492
Cluster_02903	250.1930158	268.2268418	23.75249792	1250.943983	3958.495361	4222.458008	4095.105225	4491.664551	4790.232422
Cluster_02904	250.2295547	268.2633807	21.77601629	1137.611432	14736.09863	13684.85059	13306.55566	14808.25684	14757.0752
Cluster_02906	250.2293467	268.2631727	25.82100378	1368.126537	1556.500977	1649.707153	2123.815186	2136.012939	2059.790039
Cluster_02914	251.1017516	269.1355776	9.096553939	572.7839938	4579.241211	4188.901855	4084.130615	4779.281738	4439.734863
Cluster_02921	246.2216504	269.2108714	20.69481803	1075.967214	2247.601074	2026.094727	2134.922119	2309.227295	2472.130615
Cluster_02926	268.2401875	269.2474635	36.37010235	1958.057352	24277.16992	21829.73047	20303.60742	23404.15039	22820.25586
Cluster_02929	247.1551657	270.1443867	1.969496804	330.3218046	3439.438965	2549.568848	3343.375	4615.709473	5561.872559
Cluster_02932	252.2089846	270.2428106	25.87479245	1371.152923	254219.0156	242086.4688	244408.5938	274068.0938	277821.9688
Cluster_02933	252.2086197	270.2424457	21.69656865	1133.046464	5661.640137	4480.19043	3742.487549	3829.960449	3349.011719
Cluster_02934	252.2089826	270.2428086	26.34882078	1397.823831	23006.85938	22580.45117	21344.4375	24930.78125	24478.82617
Cluster_02935	269.2503892	270.2576652	36.371532	1958.145942	1394.211792	1234.159668	1208.63562	1273.881348	1437.32019
Cluster_02938	252.2449727	270.2787987	22.40115027	1173.530891	3453.33374	3485.943359	3628.131592	3782.624756	3802.335693
Cluster_02943	248.1257329	271.1149539	7.232778568	529.8571542	4222.425293	4401.507813	3873.720703	3947.695068	3657.79248
Cluster_02944	253.0810921	271.1149181	8.319697836	554.8912918	6448.703613	6234.11084	5677.58252	5638.441406	5306.211914
Cluster_02947	253.1198502	271.1536762	18.32586872	944.7087722	2208.358398	2261.206787	2235.506592	2549.34668	2131.168701
Cluster_02951	270.219466	271.226742	25.06618624	1325.657198	10357.47949	10394.12695	9222.741211	9843.227539	9904.439453
Cluster_02955	270.2477074	271.2549834	25.87340155	1371.074665	2887.050537	3535.553955	3299.546143	3088.489258	3353.06543
Cluster_02957	254.1268121	272.1606381	2.965626712	410.7146795	8006.890137	7827.693359	7746.975098	9694.28418	9552.227539
Cluster_02961	254.1880707	272.2218967	22.02624648	1151.989362	2813.099121	2573.256104	2388.874023	2629.93457	2979.632324
Cluster_02962	254.2242914	272.2581174	24.0486988	1267.885602	2267.958008	2645.846191	2355.443604	2357.847412	2226.341797
Cluster_02963	254.224667	272.258493	28.41981844	1512.009371	195677.5	188591.0313	180895.3906	203129.2344	202485.0156
Cluster_02964	254.2244082	272.2582342	34.34439199	1837.344751	3058.041016	2646.536865	2446.002686	2855.747803	2763.104736
Cluster_02965	254.2244822	272.2583082	27.97136252	1487.453608	4951.232422	5261.205566	5067.822266	5993.14502	5528.189453
Cluster_02966	254.260803	272.294629	23.60278108	1242.380721	11254.35742	10285.94434	8323.411133	8393.712891	8302.310547
Cluster_02972	255.1355502	273.1693762	14.13677084	742.6037936	2471.622559	2430.22168	2524.452881	2479.898193	2623.51123
Cluster_02973	255.1356773	273.1695033	16.10959761	831.4865308	2695.882568	1989.114258	2254.908447	2808.058105	2617.531982
Cluster_02974	272.1985971	273.2058731	19.83123046	1027.318456	3627.427979	3405.150879	3122.299805	3445.229492	3439.44873
Cluster_02976	251.1026566	274.0918776	3.574782009	429.022236	2216.974609	1918.000977	2262.309814	2414.631348	2315.56543
Cluster_02977	256.073202	274.107028	16.41394888	846.4756271	4779.329102	5006.028809	4213.54834	4763.36084	4816.181641
Cluster_02983	256.142052	274.175878	4.735343955	463.9017708	2050.797852	1987.500488	2073.974121	2312.783691	2581.004639
Cluster_02984	256.1418362	274.1756622	2.034177022	337.3679117	3526.366211	4127.470215	4423.552246	4957.702148	4626.969238
Cluster_02985	256.1421094	274.1759354	3.069212547	413.8278487	7147.632813	7241.523926	7362.964844	8294.861328	8832.34082
Cluster_02986	256.1418411	274.1756671	5.477857341	486.217272	2800.987549	2883.637695	2578.473633	2607.379883	2521.940918
Cluster_02987	256.1419152	274.1757412	5.933857689	499.9219088	1943.841797	1929.880493	1787.603027	2219.5271	1958.789551
Cluster_02989	273.1797339	274.1870099	6.348055638	509.4800424	2311.111084	2360.492676	1932.306152	2304.447998	2380.647949
Cluster_02990	273.1738197	274.1810957	3.002583333	411.825374	1853.640503	2097.572754	2055.025635	2132.179443	2365.570068
Cluster_02991	256.1673844	274.2012104	19.03760928	983.2743261	4816.366211	4981.46582	5050.598145	4804.950684	4964.138184
Cluster_02993	256.2036313	274.2374573	23.62449315	1243.622573	2090.564209	2116.4646	2266.001465	2600.179199	2419.373047
Cluster_02994	256.2401825	274.2740085	21.40943572	1116.548145	14481.0498	14060.60645	12980.17969	13663.56934	13573.625
Cluster_02996	257.115	275.148826	10.42038814	604.9563046	14209.18066	13598.35938	13025.58105	14654.12988	13662.6582
Cluster_02999	274.1541282	275.1614042	33.14729717	1769.719145	2064.810059	1817.371582	1455.861572	1572.915771	1198.425781
Cluster_03003	258.0501396	276.0839656	3.49859373	426.7324731	2864.69873	2448.501709	2607.966064	2640.697998	2282.578613
Cluster_03004	258.1000469	276.1338729	7.800817316	542.940334	2681.346436	2761.993652	2879.696533	2850.468262	2884.349609
Cluster_03008	258.1215023	276.1553283	3.897768021	438.7292593	8479.419922	8131.047363	7683.341797	8786.297852	8422.636719
Cluster_03009	258.121561	276.155387	2.261332352	362.1136663	11223.19824	11207.54395	10722.32422	12133.48633	11948.40234
Cluster_03013	275.1729962	276.1802722	4.874990822	468.0987185	1374.003052	1402.837891	1386.679932	1413.088379	1445.878906
Cluster_03019	258.2169381	276.2507641	25.87598384	1371.219956	8831.970703	6643.646973	4752.222168	4084.105713	3295.397461
Cluster_03024	276.1105729	277.1178489	5.857660014	497.6318635	1642.650757	1521.539551	1763.734375	1653.471069	1796.345093
Cluster_03025	276.1107393	277.1180153	10.7126699	615.1447975	8849.579102	8347.150391	8333.455078	8769.667969	8521.150391
Cluster_03027	254.1685652	277.1577862	8.818431832	566.3782309	13763.33789	13084.28027	11920.54492	13749.38672	13677.80957
Cluster_03029	259.1433762	277.1772022	22.0304618	1152.23157	1950.064453	1908.584106	1756.064819	1939.740845	1894.053467
Cluster_03040	259.1797427	277.2135687	34.34145026	1837.175467	4855.457031	3318.460938	3032.739502	3474.084717	3493.352051
Cluster_03041	276.2087586	277.2160346	31.41140908	1674.310452	6559.656738	6552.80127	5569.663574	6352.547363	6455.946777
Cluster_03043	259.1821078	277.2159338	24.91720709	1317.274979	1637.738159	1461.329224	1398.119751	1517.214355	1572.196777
Cluster_03050	255.2583671	278.2475881	21.74678785	1135.932	6566.524414	6377.803223	6473.773438	6710.664551	6615.987305
Cluster_03053	255.2581976	278.2474186	23.38781514	1230.085447	2381.150879	2364.043701	2357.880127	2496.913574	2316.173096
Cluster_03059	261.0667133	279.1005393	2.68912292	402.4046331	1415.913086	1573.768921	1596.158325	1626.46582	1670.983765
Cluster_03061	278.1267778	279.1340538	3.525679292	427.5465027	12320.65527	12589.2041	12262.00293	14951.68164	14686.91309
Cluster_03062	278.1263588	279.1336348	2.493650001	387.4217916	1964.468872	1893.768188	1969.021362	2222.330566	2153.75415
Cluster_03068	261.1363247	279.1701507	10.10932891	596.1104253	13755.9707	11966.69531	10787.09863	10245.16699	9356.462891
Cluster_03069	278.1626134	279.1698894	11.48532661	642.0784224	1504.351929	1239.484741	1305.005737	1241.867676	1202.366577
Cluster_03070	256.2037622	279.1929832	23.65497632	1245.3661	7349.367188	6672.647949	5695.626465	4721.491699	5216.38916
Cluster_03071	278.1881292	279.1954052	22.54589147	1181.847549	1733.954956	1512.409058	1729.853638	1944.268677	1715.311523
Cluster_03075	278.2246751	279.2319511	27.24056743	1447.102505	3463.734863	3117.839111	3028.907471	2882.871582	3175.262451
Cluster_03077	256.2423612	279.2315822	35.21042427	1887.181086	1456.107544	1187.092529	1272.331299	1533.381714	1322.241211
Cluster_03079	256.2472036	279.2364246	26.87567888	1426.955058	1089.031738	1146.066162	1121.77417	1452.325562	1323.651489
Cluster_03086	262.084235	280.118061	10.08052695	595.4470529	165520.7969	154821.2031	150144.6406	166810.2031	160620.6875
Cluster_03089	262.0950349	280.1288609	5.668619221	491.9504305	1819.767578	1815.137207	1678.399658	1887.264038	2161.763184
Cluster_03093	257.1647995	280.1540205	9.25837871	576.5111736	2857.717285	2789.818604	2770.443115	2813.595947	2852.227539
Cluster_03099	262.1907457	280.2245717	25.97271922	1376.662712	7689.274414	7838.870605	8012.504395	7602.486816	8680.838867
Cluster_03100	262.2295767	280.2634027	23.32569108	1226.532175	16096.15918	15583.67188	16768.7207	16985.50977	16670.51953
Cluster_03101	262.2296674	280.2634934	25.46473591	1348.081347	15362.08496	14448.2168	15419.04297	17958.97656	18265.35352
Cluster_03104	263.0677259	281.1015519	21.30727253	1110.677969	1177.655396	1319.751709	1158.29126	1316.178833	1389.44165
Cluster_03105	263.0790769	281.1129029	6.393531826	510.5274588	4277.853027	4555.411621	4272.453613	4675.027344	4568.932617
Cluster_03106	263.1043809	281.1382069	23.533573	1238.422269	6691.640625	6136.291016	6269.991699	6820.005859	6750.780273
Cluster_03107	280.1422668	281.1495428	3.089535897	414.4386468	21120.56641	22054.80664	22214.43945	24457.13086	24296.00391
Cluster_03109	280.1519134	281.1591894	3.087761675	414.3853243	1832.271851	2176.844727	2251.166992	2264.086426	2451.51123
Cluster_03111	258.1854169	281.1746379	19.78832131	1024.901242	1903.307007	1984.20166	1994.249878	2065.990723	2101.257568
Cluster_03112	263.1767679	281.2105939	23.41514205	1231.648447	1015.878357	1059.13208	1138.039307	1446.266479	1225.454956
Cluster_03118	280.2402518	281.2475278	28.0942813	1494.240612	24582.14844	22607.62695	21055.37891	22423.61914	22393.54297
Cluster_03119	280.2403633	281.2476393	35.2116029	1887.248911	70094.21094	62676.21875	58157.35938	65747.51563	64057.22266
Cluster_03121	259.1078863	282.0971073	5.415998893	484.3581779	8799.602539	7940.742676	8771.154297	9669.043945	8541.262695
Cluster_03122	259.1076349	282.0968559	8.899936243	568.2554565	1961.374634	2115.520752	2058.544922	2547.584717	2071.334473
Cluster_03123	264.0633408	282.0971668	17.42389546	896.2148201	18654.73828	17557.71875	18033.14648	18409.68555	19167.38281
Cluster_03124	264.063016	282.096842	6.194701635	505.9479629	1872.204468	1738.14917	1980.868286	1979.220459	1970.600586
Cluster_03126	264.1148524	282.1486784	31.59953885	1684.509773	1766.074829	1665.40625	1782.207153	2210.164307	1751.174927
Cluster_03140	265.0836334	283.1174594	19.92471944	1032.585001	3551.11084	3220.399414	2901.348389	3546.24585	3602.915527
Cluster_03141	260.1392391	283.1284601	2.258868229	361.8452308	4316.583496	4452.446289	4546.228027	4478.581543	4799.587402
Cluster_03142	265.1200116	283.1538376	17.54894015	902.6110159	1266.541504	1165.928223	1270.74939	1503.239746	1156.80835
Cluster_03147	265.1563616	283.1901876	20.41772369	1060.357569	5748.547852	5936.274414	6814.962891	6525.183105	6866.704102
Cluster_03148	282.1829859	283.1902619	21.33613756	1112.33652	2252.352539	2459.663086	2367.573242	2525.771729	2812.206055
Cluster_03149	282.1825693	283.1898453	19.21274293	992.7639158	1504.636475	1249.803345	1256.906616	1630.234619	1409.2146
Cluster_03151	282.2193393	283.2266153	24.99354875	1321.570295	2567.584961	2793.596436	2396.81543	2959.608887	2784.000244
Cluster_03156	283.0924743	284.0997503	1.700485876	301.0164019	1407.519043	7539.351563	7039.288574	22425.17773	54621.26172
Cluster_03157	266.0733834	284.1072094	1.847135694	316.99208	2336.309814	5750.453613	5069.949219	12580.60352	42304.71094
Cluster_03160	266.2243618	284.2581878	23.57703364	1240.908061	4800.39209	4352.678711	4244.956055	4776.020996	5334.526367
Cluster_03161	266.2246508	284.2584768	27.88694496	1482.792464	386678.4063	388873.5313	394968.1563	418273.4688	429295.9375
Cluster_03171	262.1802594	285.1694804	13.59408828	719.2457319	12072.76563	11467.49219	11302.20605	11484.40625	12172.29004
Cluster_03172	284.1623365	285.1696125	18.19126421	937.4152474	1908.884155	1908.89978	2088.174561	1960.270386	1639.138062
Cluster_03173	284.1622319	285.1695079	18.37777425	947.5212653	2481.162842	2858.571777	2304.685547	2359.479736	2578.620605
Cluster_03180	284.2139662	285.2212422	32.86323829	1754.026771	31111.81641	29961.5332	26330.08789	29858.91602	28592.55273
Cluster_03185	284.2349151	285.2421911	26.62254696	1412.978291	1817.841309	1441.363037	1585.531982	1737.466553	1788.953491
Cluster_03193	268.1056313	286.1394573	4.10618793	444.9931123	1570.771484	1606.485596	1599.227417	1799.695679	1927.06604
Cluster_03196	263.1866947	286.1759157	2.164745794	351.5917594	13225.76563	14389.65234	15014.8418	15821.36035	16938.37305
Cluster_03197	263.1867721	286.1759931	7.374597415	533.1235537	4451.651855	4359.628906	4074.507324	4442.812988	4496.467773
Cluster_03198	263.1867924	286.1760134	2.882576639	408.2186922	4461.205566	4440.092285	4047.626709	4787.733887	4789.60498
Cluster_03199	263.1867709	286.1759919	3.44217944	425.0369977	3720.284668	3711.940186	3888.501221	4604.023926	4499.733887
Cluster_03200	263.1865742	286.1757952	6.185382083	505.7333132	1434.428345	1466.858276	1445.926514	1440.558472	1694.728149
Cluster_03201	285.1799218	286.1871978	2.161846579	351.2759258	1119.62146	1225.576782	1352.779785	1298.943237	1419.359619
Cluster_03203	268.1754857	286.2093117	22.09348401	1155.852752	1483.622314	1588.019775	1629.940552	1628.707764	1533.519531
Cluster_03204	285.2301362	286.2374122	25.38037087	1343.334601	2776.869873	2746.900391	2701.912354	2838.051025	3063.560303
Cluster_03205	268.2402992	286.2741252	21.77586996	1137.603023	19827.1543	20016.02734	19142.45117	21939.79102	22440.16797
Cluster_03207	268.2400232	286.2738492	28.954896	1541.055897	2418.420166	2389.44043	2325.01416	2342.722412	2346.346924
Cluster_03208	268.2404862	286.2743122	29.98044875	1596.727721	26768.74609	26470.24219	25560.19141	27525.92969	27737.50391
Cluster_03218	286.2139132	287.2211892	23.5691378	1240.456447	1559.224731	1551.005371	1476.715942	2027.391724	2211.723145
Cluster_03220	286.2294569	287.2367329	34.77690397	1862.233906	8128.172852	7199.139648	6743.288574	7507.97168	7095.126953
Cluster_03221	286.2295012	287.2367772	34.23532189	1831.068248	5789.986816	5047.53418	4621.49707	5254.987305	4984.726074
Cluster_03231	287.1731154	288.1803914	7.20998463	529.3321598	4384.49707	4088.652588	4146.291016	4429.648438	4342.660156
Cluster_03234	287.1844027	288.1916787	5.334566667	481.9108133	2202.914795	2067.830078	1945.731812	1901.474854	2269.344482
Cluster_03235	270.1575178	288.1913438	6.436338899	511.5133997	2295.081543	2225.377197	2324.378418	2518.278564	2317.744141
Cluster_03236	287.1955613	288.2028373	1.803719129	312.2623839	9253.798828	11408.31836	13442.56641	17183.65039	17672.38672
Cluster_03237	287.1955479	288.2028239	6.996134856	524.4067299	3737.738037	3618.451172	3317.45459	3727.560059	3526.476563
Cluster_03238	287.1886487	288.1959247	6.438548183	511.5642844	1100.802368	1112.012329	1071.687988	1092.516235	1225.064087
Cluster_03239	270.1830865	288.2169125	15.1302242	785.3638646	1612.29895	1361.920654	1541.578369	1650.319214	1548.411133
Cluster_03241	270.2193184	288.2531444	21.61943617	1128.614523	4974.755371	4232.354492	4207.575195	4725.473145	4689.722656
Cluster_03242	287.2460126	288.2532886	24.26599787	1280.314323	5840.999023	6293.428223	5973.924805	6656.387695	7308.007324
Cluster_03243	270.255945	288.289771	22.40164933	1173.559566	98705.22656	97833.48438	96961.38281	102392.2266	104043.4688
Cluster_03245	270.2557665	288.2895925	20.47716447	1063.706065	9317.719727	9213.680664	9769.939453	10753.11719	10687.30566
Cluster_03246	270.2558861	288.2897121	20.98784782	1092.474556	12686.07129	12221.41406	11757.58398	13250.875	14199.8877
Cluster_03254	271.1489963	289.1828223	30.91665163	1647.487532	3653.94458	3992.921387	3431.38208	3794.401367	3710.913574
Cluster_03257	271.2184974	289.2523234	36.13916511	1943.747008	2537.5625	2366.907959	2282.055176	2525.222412	2582.895264
Cluster_03267	267.1870794	290.1763004	3.335481294	421.830291	1079.985474	1426.558472	1374.064819	1559.852905	1603.427856
Cluster_03272	272.2325769	290.2664029	27.88684289	1482.786828	8207.210938	5226.243164	3968.871826	3088.247559	2738.744141
Cluster_03278	290.2218172	291.2290932	28.95397073	1541.005669	2980.340332	3113.35083	2543.385498	2605.285156	2496.098633
